Security Code,Security Id,SECURITY_NAME,Status,Group,Face Value,ISIN No,Industry,Instrument
519260,SANWARIA,SANWARIA CONSUMER LTD,Active,Z ,1,INE890C01046,Packaged Foods,Equity
531488,SANIM,SANYO IMPEX LTD,Delisted,Z ,1,INE905A01020,CommTrading  & Distribution,Equity
531781,SAPANCHEM,SAPAN CHEMICALS LTD,Suspended,Z ,10,INE823E01035,IT Consulting & Software,Equity
506906,SCBL,SAPTAK CHEM AND BUSINESS LTD,Suspended,Z ,10,INE467X01015,CommTrading  & Distribution,Equity
519238,SPTRSHI,SAPTARISHI AGRO INDUSTRIES LTD,Active,XT,10,INE233P01017,Other Agricultural Products,Equity
506152,SARAFSO,SARAF SONS (TRADERS) LTD,Delisted,P ,5,NA          ,CommTrading  & Distribution,Equity
512020,ZSARACOM,SARASWATI COMMERCIAL (INDIA) LTD,Active,XT,10,INE967G01019,Finance (including NBFCs),Equity
504614,SARDAEN,SARDA ENERGY & MINERALS LTD,Active,B ,10,INE385C01013,Iron & Steel/IntermProducts,Equity
514488,SARDAINF,SARDA INFORMATION TECHNOLOGY LTD,Delisted,XD,10,INE342C01014,CommTrading  & Distribution,Equity
516032,SARDAPPR,SARDA PAPERS LTD,Active,XT,10,INE385D01011,Paper & Paper Products,Equity
519242,SRDAPRT,SARDA PROTEINS LTD,Active,XT,10,INE995U01011,Edible Oils,Equity
532163,SAREGAMA,SAREGAMA INDIA LTD,Active,B ,10,INE979A01017,Movies & Entertainment,Equity
526039,SARIPNT,SARIKA PAINTS LTD,Delisted,P ,10,NA          ,Specialty Chemicals,Equity
530221,SARITASO,SARITA SOFTWARE & INDUSTRIES LTD,Delisted,XD,10,INE941B01015,Textiles,Equity
511513,SARLCRD,SARLA CREDIT & SECURITIES LTD,Delisted,P ,10,NA          ,Finance (including NBFCs),Equity
526885,SARLAPOLY,SARLA PERFORMANCE FIBERS LTD,Active,B ,1,INE453D01025,Textiles,Equity
530993,SARTHAKGL,SARTHAK GLOBAL LTD,Active,XT,10,INE075H01019,CommTrading  & Distribution,Equity
531930,SARTHAKIND,SARTHAK INDUSTRIES LTD,Active,X ,10,INE074H01012,Other Industrial Products,Equity
540393,SMLT,SARTHAK METALS LTD,Active,M ,10,INE017W01010,Iron & Steel Products,Equity
514412,SARUPINDUS,SARUP INDUSTRIES LTD,Active,X ,10,INE305D01019,Other Apparels & Accessories,Equity
506190,ZSARVAMA,SARVAMANGAL MERCANTILE COLTD,Active,XT,10,INE978L01016,MiscCommercial Services,Equity
530501,SARVODYA,SARVODAYA LABS LTD,Delisted,XD,10,INE153B01017,Pharmaceuticals,Equity
539124,SARVOTTAM,SARVOTTAM FINVEST LTD,Active,XT,10,INE822Q01015,Finance (including NBFCs),Equity
506313,SASHWAT,SASHWAT TECHNOCRATS LTD,Active,P ,10,INE789D01014,Construction Materials,Equity
532663,SASKEN,SASKEN TECHNOLOGIES LTD,Active,B ,10,INE231F01020,IT Consulting & Software,Equity
533259,SASTASUNDR,SASTASUNDAR VENTURES LTD,Active,B ,10,INE019J01013,Healthcare Services,Equity
511076,SATINDLTD,SAT INDUSTRIES LTD,Active,X ,2,INE065D01027,CommTrading  & Distribution,Equity
522279,SATELENG,SATELLITE ENGINEERING LTD,Delisted,Z ,10,INE087C01015,Other ElectEquip/ Prod,Equity
519192,SATGAGR,SATGURU AGRO INDUSTRIES LTD,Delisted,P ,10,NA          ,Other Agricultural Products,Equity
526093,SATHAISPAT,SATHAVAHANA ISPAT LTD,Suspended,T ,10,INE176C01016,Iron & Steel/IntermProducts,Equity
539201,SATIA,SATIA INDUSTRIES LTD,Active,B ,1,INE170E01023,Paper & Paper Products,Equity
539404,SATIN,SATIN CREDITCARE NETWORK LTD,Active,B ,10,INE836B01017,Finance (including NBFCs),Equity
517488,SATKAR,SATKAR ELECTRONICS LTD,Delisted,XD,10,INE824D01019,Telecom Equipment,Equity
536592,SKFL,SATKAR FINLEASE LTD,Suspended,Z ,1,INE279P01036,Finance (including NBFCs),Equity
508996,SATRAPROP,SATRA PROPERTIES (INDIA) LTD,Active,XT,2,INE086E01021,Realty,Equity
537068,SATYA,SATYA MINERS & TRANSPORTERS LTD,Suspended,Z ,10,INE394F01018,Other Financial Services,Equity
500376,SATYAM,SATYAM COMPUTER SERVICES LTD,Delisted,A ,2,INE275A01028,IT Consulting & Software,Equity
503893,ZSATYASL,SATYAM SILK MILLS LTD,Active,P ,10,INE07MC01015,Other Financial Services,Equity
531160,SAUMYACAP,SAUMYA CAPITAL LTD,Suspended,Z ,10,INE365L01016,MiscCommercial Services,Equity
539218,SAUMYA,SAUMYA CONSULTANTS LTD,Active,X ,10,INE563C01015,Finance (including NBFCs),Equity
502175,SAURASHCEM,SAURASHTRA CEMENT LTD,Active,X ,10,INE626A01014,Cement & Cement Products,Equity
516088,SAURAPB-B,SAURASHTRA PAPER & BOARD MILLS LTD,Delisted,P ,10,NA          ,Paper & Paper Products,Equity
511577,SAVFI,SAVANI FINANCIALS LTD,Active,XT,10,INE304E01010,Finance (including NBFCs),Equity
517320,SAVINFOCO,SAVANT INFOCOMM LTD,Active,XT,10,INE898E01011,Other ElectEquip/ Prod,Equity
532404,7TEC,SAVEN TECHNOLOGIES LTD,Active,X ,1,INE856B01023,IT Software Products,Equity
512634,SAVERA,SAVERA INDUSTRIES LTD,Active,X ,10,INE104E01014,Hotels,Equity
524667,SOTL,SAVITA OIL TECHNOLOGIES LTD,Active,B ,10,INE035D01012,Refineries/ Petro-Products,Equity
531893,SAWABUSI,SAWACA BUSINESS MACHINES LTD,Active,X ,10,INE248B01015,MiscCommercial Services,Equity
531603,SAWACA,SAWACA COMMUNICATION LTD,Delisted,XD,10,INE185B01019,Other Telecom Services,Equity
519387,SAWNTFD,SAWANT FOOD PRODUCTS LTD,Delisted,P ,10,NA          ,Packaged Foods,Equity
523710,SAYAJIHOTL,SAYAJI HOTELS LTD,Active,XT,10,INE318C01014,Hotels,Equity
540728,SAYAJIIND,SAYAJI INDUSTRIES LTD,Active,X ,5,INE327G01032,Diversified,Equity
513583,SB&TINTL,SB & T INTERNATIONAL LTD,Delisted,Z ,10,INE465B01015,Other Apparels & Accessories,Equity
542725,SBC,SBC EXPORTS LTD,Active,M ,10,INE04AK01010,Other Apparels & Accessories,Equity
532102,SBECSUG,SBEC SUGAR LTD,Active,X ,10,INE948G01019,Sugar,Equity
517360,SBECSYS,SBEC SYSTEMS (INDIA) LTD,Active,P ,10,INE689V01018,CommTrading  & Distribution,Equity
543066,SBICARD,SBI CARDS & PAYMENT SERVICES LTD,Active,B ,10,INE018E01016,Finance (including NBFCs),Equity
500379,SBIHOMEFIN,SBI HOME FINANCE LTD,Suspended,T ,10,INE627A01012,Housing Finance ,Equity
540719,SBILIFE,SBI LIFE INSURANCE COMPANY LTD,Active,A ,10,INE123W01016,Life Insurance,Equity
526081,SCAGRO,SC AGROTECH LTD,Active,XT,10,INE895E01017,Packaged Foods,Equity
531797,SCANPRO,SCAN PROJECTS LTD,Active,XT,10,INE393D01015,Cement & Cement Products,Equity
511672,SCANSTL,SCAN STEELS LTD,Active,X ,10,INE099G01011,Iron & Steel/IntermProducts,Equity
516110,SCANDENT,SCANDENT IMAGING LTD,Active,XT,10,INE146N01016,Healthcare Services,Equity
526544,SCANPGEOM,SCANPOINT GEOMATICS LTD,Active,X ,2,INE967B01028,Internet Software & Services,Equity
507894,SCHABLON,SCHABLONA INDIA LTD,Active,X ,4,INE024C01026,Furniture-Furnishing-Paints,Equity
505790,SCHAEFFLER,SCHAEFFLER INDIA LTD,Active,A ,10,INE513A01014,Industrial Machinery,Equity
534139,SCHNEIDER,SCHNEIDER ELECTRIC INFRASTRUCTURE LTD,Active,B ,2,INE839M01018,Heavy Electrical Equipment,Equity
590033,SEPSL,SCHNEIDER ELECTRIC PRESIDENT SYSTEMS LTD,Delisted,B ,10,INE155D01018,Industrial Machinery,Equity
530269,SCILVENTU,SCIL VENTURES LTD,Delisted,B ,10,INE613D01016,Finance (including NBFCs),Equity
538857,SCC,SCINTILLA COMMERCIAL & CREDIT LTD,Suspended,XT,10,INE892C01018,Finance (including NBFCs),Equity
530729,SCINTSOFT,SCINTILLA SOFTWARE TECHNOLOGY LTD,Delisted,B ,10,INE355B01018,IT Software Products,Equity
505141,SCOOTER,SCOOTERS INDIA LTD,Active,T ,10,INE959E01011,2/3 Wheelers,Equity
531886,SCOPEIND,SCOPE INDUSTRIES (INDIA) LTD,Delisted,Z ,10,INE747C01014,Construction Materials,Equity
535647,SDC,SDC TECHMEDIA LTD,Active,M ,10,INE807O01011,Movies & Entertainment,Equity
534598,SEPOWER,SE POWER LTD,Active,B ,10,INE735M01018,Electric Utilities,Equity
530361,SEAGOLD,SEA GOLD AQUA FARMS LTD,Active,P ,10,INE428P01013,Packaged Foods,Equity
533268,SEATV,SEA TV NETWORK LTD,Active,X ,10,INE351L01016,Broadcasting & Cable TV,Equity
542753,SEACOAST,SEACOAST SHIPPING SERVICES LTD,Active,X ,10,INE277T01016,Distributors,Equity
531690,SEAGUL,SEAGULL LEAFIN LTD,Delisted,XD,1,INE132D01025,Finance (including NBFCs),Equity
526807,SEAMECLTD,SEAMEC LTD,Active,B ,10,INE497B01018,Shipping,Equity
521182,SEASONF,SEASONS FURNISHINGS LTD,Active,XT,10,INE454D01015,CommTrading  & Distribution,Equity
514264,SEASONST,SEASONS TEXTILES LTD,Active,X ,10,INE707B01010,Textiles,Equity
505823,SECALS,SECALS LTD,Delisted,P ,10,NA          ,Other Industrial Products,Equity
524540,SECHE,SECUNDERABAD HEALTHCARE LTD,Suspended,Z ,10,INE930C01016,Healthcare Services,Equity
511503,SECEARTH,SECURE EARTH TECHNOLIGIES LTD,Delisted,Z ,10,INE160B01038,IT Software Products,Equity
540673,SIS,SECURITY & INTELLIGENCE SERVICES INDIA LTD,Active,A ,5,INE285J01028,SpConsumer Services,Equity
532886,SELMCL,SEL MANUFACTURING COMPANY LTD,Active,Z ,10,INE105I01012,Textiles,Equity
530075,SELAN,SELAN EXPLORATIONS TECHNOLOGY LTD,Active,B ,10,INE818A01017,Exploration & Production,Equity
538875,SELLWIN,SELLWIN TRADERS LTD,Active,XT,10,INE195F01019,MiscCommercial Services,Equity
532021,SENBO,SENBO INDUSTRIES LTD,Suspended,Z ,10,INE792C01010,Pharmaceuticals,Equity
531980,SENINFO,SENTHIL INFOTEK LTD,Active,XT,10,INE564B01015,IT Consulting & Software,Equity
532422,SEQSOFT,SEQUELSOFT INDIA LTD,Delisted,XD,10,INE793C01018,IT Software Products,Equity
512529,SEQUENT,SEQUENT SCIENTIFIC LTD,Active,B ,2,INE807F01027,Pharmaceuticals,Equity
507984,SERIND,SER INDUSTRIES LTD,Suspended,Z ,10,INE358F01013,Surface Transportation,Equity
524067,SRNEDYE,SERENE INDUSTRIES LTD,Delisted,P ,10,NA          ,Specialty Chemicals,Equity
533401,SERVALL,SERVALAKSHMI PAPER LTD,Delisted,Z ,10,INE431L01016,Paper & Paper Products,Equity
531944,SERVOTEACH,SERVOTEACH INDUSTRIES LTD,Active,XT,10,INE185D01015,Industrial Machinery,Equity
531794,SESHACHAL,SESHACHAL TECHNOLOGIES LTD,Suspended,X ,10,INE331F01010,IT Software Products,Equity
502450,SESHAPAPER,SESHASAYEE PAPER & BOARDS LTD,Active,B ,2,INE630A01024,Paper & Paper Products,Equity
505075,SETCO,SETCO AUTOMOTIVE LTD,Active,T ,2,INE878E01021,Auto Parts & Equipment,Equity
533605,SETUINFRA,SETUBANDHAN INFRASTRUCTURE LTD,Active,B ,1,INE023M01027,Construction & Engineering,Equity
511760,SEVENHILL,SEVEN HILL INDUSTRIES LTD,Active,X ,10,INE518D01017,Finance (including NBFCs),Equity
524324,SEYAIND,SEYA INDUSTRIES LTD,Active,B ,10,INE573R01012,Specialty Chemicals,Equity
532993,SEZAL,SEZAL GLASS LTD,Active,Z ,10,INE955I01036,Construction Materials,Equity
507725,SHVFERT,SFL INDUSTRIES LTD,Delisted,P ,10,NA          ,Fertilizers,Equity
530867,SFLINTER,SFL INTERNATIONAL LTD,Suspended,Z ,10,INE320C01010,Other Financial Services,Equity
531745,SGLOBEX,SG GLOBAL EXPORTS LTD,Delisted,P ,10,NA          ,MiscCommercial Services,Equity
531812,SGNTE,SGN TELECOMS LTD,Suspended,Z ,1,INE266C01023,Other ElectEquip/ Prod,Equity
514458,SHANINT,SHAAN INTERWELL (INDIA) LTD,Delisted,P ,10,NA          ,Containers & Packaging,Equity
524546,SHABCHM,SHABA CHEMICALS LTD,Suspended,P ,10,INE06DM01015,Pharmaceuticals,Equity
513436,SHAHALLOYS,SHAH ALLOYS LTD,Active,B ,10,INE640C01011,Iron & Steel/IntermProducts,Equity
509870,SHAHCON,SHAH CONSTRUCTION COLTD,Active,XT,100,INE02C301011,Realty,Equity
519031,SHAHFOOD,SHAH FOODS LTD,Active,X ,10,INE455D01012,Packaged Foods,Equity
526508,SHAHISHIP,SHAHI SHIPPING LTD-$,Suspended,XT,10,INE825D01016,Shipping,Equity
542862,SHAHLON,SHAHLON SILK INDUSTRIES LTD,Active,XT,10,INE052001018,Textiles,Equity
539520,SHAILJA,SHAILJA COMMERCIAL TRADE FRENZY LTD,Active,Z ,10,INE195R01014,CommTrading  & Distribution,Equity
501423,SHAILY,SHAILY ENGINEERING PLASTICS LTD,Active,X ,10,INE151G01010,Plastic Products,Equity
526510,SHAKMET,SHAKTI MET-DOR LTD,Delisted,B ,10,INE614D01014,Iron & Steel Products,Equity
526841,SHAKTIPR,SHAKTI PRESS LTD,Suspended,Z ,10,INE794C01016,CommPrinting/Stationery,Equity
531431,SHAKTIPUMP,SHAKTI PUMPS (INDIA) LTD,Active,B ,10,INE908D01010,Industrial Machinery,Equity
530229,SHARODW,SHAKTI RODS & WIRES LTD,Delisted,P ,10,NA          ,Copper,Equity
540797,SHALBY,SHALBY LTD,Active,B ,10,INE597J01018,Healthcare Facilities,Equity
511754,SAHLIBHFI,SHALIBHADRA FINANCE LTD,Active,X ,10,INE861D01011,Finance (including NBFCs),Equity
531773,SHALIINF,SHALIBHADRA INFOSEC LTD,Delisted,XD,10,INE302B01010,Finance (including NBFCs),Equity
539895,SAGL,SHALIMAR AGENCIES LTD,Active,X ,10,INE631E01016,Other Financial Services,Equity
509874,SHALPAINTS,SHALIMAR PAINTS LTD,Active,B ,2,INE849C01026,Furniture-Furnishing-Paints,Equity
512499,SHALPRO,SHALIMAR PRODUCTIONS LTD,Active,X ,1,INE435E01020,Other Financial Services,Equity
532455,SHALIWIR,SHALIMAR WIRES INDUSTRIES LTD,Active,X ,2,INE655D01025,Copper,Equity
514209,SHAMKENC,SHAMKEN COTSYN LTD,Delisted,XD,10,INE352D01011,Other Apparels & Accessories,Equity
514152,SHAMKMUL,SHAMKEN MULTIFAB LTD,Delisted,XT,10,INE565B01012,Textiles,Equity
500386,SHAMKNSPIN,SHAMKEN SPINNERS LTD,Delisted,XT,10,INE626B01012,Textiles,Equity
531240,SHAMROIN,SHAMROCK INDUSTRIAL COLTD,Suspended,X ,10,INE022F01015,CommTrading  & Distribution,Equity
540259,SHANGAR,SHANGAR DECOR LTD,Active,XT,10,INE118R01016,SpConsumer Services,Equity
542232,SRD,SHANKAR LAL RAMPAL DYE-CHEM LTD,Active,M ,10,INE01NE01012,CommTrading  & Distribution,Equity
540425,SHANKARA,SHANKARA BUILDING PRODUCTS LTD,Active,A ,10,INE274V01019,Iron & Steel Products,Equity
512297,SHANTAI,SHANTAI INDUSTRIES LTD,Active,X ,10,INE408F01016,Industrial Machinery,Equity
531925,SHAQUAK,SHANTANU SHEOREY AQUAKULT LTD,Active,XT,10,INE545N01019,Packaged Foods,Equity
522034,SHANTIGEAR,SHANTHI GEARS LTD,Active,B ,1,INE631A01022,Auto Parts & Equipment,Equity
539921,SEIL,SHANTI EDUCATIONAL INITIATIVES LTD,Active,T ,10,INE440T01010,Education,Equity
530989,SHANTIVI,SHANTIVIJAY JEWELS LTD,Delisted,B ,10,INE656D01015,Other Apparels & Accessories,Equity
514402,SHARDFI,SHARAD FIBRES & YARN PROCESSORS LTD,Active,P ,10,INE638N01012,Textiles,Equity
539584,SIPTL,SHARANAM INFRAPROJECT AND TRADING LTD,Active,XT,1,INE104S01022,CommTrading  & Distribution,Equity
519397,SHINDL,SHARAT INDUSTRIES LTD,Active,XT,10,INE220Z01013,Packaged Foods,Equity
538666,SHARDACROP,SHARDA CROPCHEM LTD,Active,B ,10,INE221J01015,Agrochemicals,Equity
513548,SHRDAIS,SHARDA ISPAT LTD,Active,XT,10,INE385M01012,Iron & Steel/IntermProducts,Equity
535602,SHARDA,SHARDA MOTOR INDUSTRIES LTD,Active,B ,10,INE597I01010,Auto Parts & Equipment,Equity
512393,SHARDUL,SHARDUL SECURITIES LTD,Active,X ,10,INE037B01012,Other Financial Services,Equity
540725,SISL,SHARE INDIA SECURITIES LTD,Active,B ,10,INE932X01018,Other Financial Services,Equity
540786,SHARIKA,SHARIKA ENTERPRISES LTD,Active,M ,10,INE669Y01014,Other ElectEquip/ Prod,Equity
524548,SHARMEH,SHARMA EAST INDIA HOSPITALS & MEDICAL RESEARCH LTD,Suspended,P ,10,INE465H01012,Healthcare Services,Equity
532908,SHARONBIO,SHARON BIO-MEDICINE LTD,Suspended,Z ,2,INE028B01029,Pharmaceuticals,Equity
523449,SHARP,SHARP INDIA LTD,Active,XT,10,INE207B01011,Consumer Electronics,Equity
523359,SHARPIND,SHARP INDUSTRIES LTD,Delisted,Z ,10,INE013B01021,Industrial Machinery,Equity
538212,SHARPINV,SHARP INVESTMENTS LTD,Active,X ,1,INE909D01026,Finance (including NBFCs),Equity
531799,SHARPRIN,SHARPSCAN & PRINTS LTD,Delisted,XD,10,INE795C01013,Publishing,Equity
540221,SHASHANK,SHASHANK TRADERS LTD,Active,X ,10,INE508R01018,CommTrading  & Distribution,Equity
540147,SHASHIJIT,SHASHIJIT INFRAPROJECTS LTD,Active,B ,10,INE700V01013,Construction & Engineering,Equity
524552,SHASUNPHAR,SHASUN PHARMACEUTICALS LTD,Delisted,B ,2,INE317A01028,Pharmaceuticals,Equity
523439,SHWALEL,SHAW WALLACE ELECTRONICS LTD,Delisted,P ,10,NA          ,Other ElectEquip/ Prod,Equity
531538,SHAYONA,SHAYONA PETROCHEM LTD,Delisted,X ,10,INE627B01010,CommTrading  & Distribution,Equity
540203,SFL,SHEELA FOAM LTD,Active,A ,5,INE916U01025,Furniture-Furnishing-Paints,Equity
531800,SHEETALB,SHEETAL BIO-AGRO TECH LTD,Suspended,XT,1,INE612C01028,Finance (including NBFCs),Equity
540757,SCPL,SHEETAL COOL PRODUCTS LTD,Active,M ,10,INE501Y01019,Packaged Foods,Equity
530525,SHEETAL,SHEETAL DIAMONDS LTD,Active,XT,10,INE786J01017,Other Apparels & Accessories,Equity
533301,SPYL,SHEKHAWATI POLY-YARN LTD,Active,T ,1,INE268L01020,Textiles,Equity
526839,SIPL,SHELTER INFRA PROJECTS LTD,Active,XT,10,INE413C01013,Construction & Engineering,Equity
538685,SHEMAROO,SHEMAROO ENTERTAINMENT LTD,Active,B ,10,INE363M01019,Movies & Entertainment,Equity
512367,ZSHERAPR,SHERATON PROPERTIES & FINANCE LTD,Active,P ,10,INE495M01019,Other Financial Services,Equity
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD,Active,X ,10,INE011D01013,Non-Durable Household Prod,Equity
539111,SHESHAINDS,SHESHADRI INDUSTRIES LTD,Active,X ,10,INE193R01019,Textiles,Equity
526137,SHETR,SHETRON LTD,Active,X ,10,INE278C01010,Containers & Packaging,Equity
526883,SHIKHAR,SHIKHAR CONSULTANTS LTD,Suspended,X ,10,INE641B01011,Finance (including NBFCs),Equity
507952,SHIKHARLETR,SHIKHAR LEASING & TRADING LTD,Active,XT,10,INE02BV01019,Finance (including NBFCs),Equity
531201,SHILCTECH,SHILCHAR TECHNOLOGIES LTD,Active,X ,10,INE024F01011,Other ElectEquip/ Prod,Equity
513709,SHILGRAVQ,SHILP GRAVURES LTD,Active,X ,10,INE960A01017,Industrial Machinery,Equity
530549,SHILPAMED,SHILPA MEDICARE LTD,Active,A ,1,INE790G01031,Pharmaceuticals,Equity
524482,SHILPLA,SHILPAX LABORATORIES LTD,Delisted,P ,10,NA          ,Pharmaceuticals,Equity
533389,SHILPI,SHILPI CABLE TECHNOLOGIES LTD,Suspended,Z ,10,INE510K01019,Other ElectEquip/ Prod,Equity
523598,SCI,SHIPPING CORPORATION OF INDIA LTD,Active,A ,10,INE109A01011,Shipping,Equity
512289,SHIRPUR-G,SHIRPUR GOLD REFINERY LTD,Active,B ,10,INE196B01016,Other Non-Ferrous Metals,Equity
540693,SHISHIND,SHISH INDUSTRIES LTD,Active,M ,10,INE145Y01015,Plastic Products,Equity
532323,SHIVACEM,SHIVA CEMENT LTD,Active,X ,2,INE555C01029,Cement & Cement Products,Equity
530433,SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES LTD,Active,X ,10,INE960E01019,Fertilizers,Equity
540072,SHIVAEXPO,SHIVA GRANITO EXPORT LTD,Active,M ,10,INE191V01015,Construction Materials,Equity
524602,SHIVMED,SHIVA MEDICARE LTD,Suspended,Z ,10,INE875N01028,Healthcare Services,Equity
540961,SHIVAMILLS,SHIVA MILLS LTD,Active,B ,10,INE644Y01017,Textiles,Equity
502550,SHIVAPPR,SHIVA PAPER MILLS LTD,Delisted,Z ,10,INE186D01013,Paper & Paper Products,Equity
521003,SHVSUIT,SHIVA SUITINGS LTD,Active,P ,10,INE02Z901011,CommTrading  & Distribution,Equity
511108,SHIVTEX,SHIVA TEXYARN LTD,Active,B ,10,INE705C01020,Textiles,Equity
522237,SHIVAGR,SHIVAGRICO IMPLEMENTS LTD,Active,XT,10,INE092H01014,Industrial Machinery,Equity
513097,SHBCLQ,SHIVALIK BIMETAL CONTROLS LTD,Active,X ,2,INE386D01027,Electronic Components,Equity
539148,SHIVALIK,SHIVALIK RASAYAN LTD,Active,X ,5,INE788J01021,Agrochemicals,Equity
531995,SHIAE,SHIVAM APPERALS EXPORT LTD,Delisted,Z ,10,INE687D01010,CommTrading  & Distribution,Equity
532776,SHIVAMAUTO,SHIVAM AUTOTECH LTD,Active,B ,2,INE637H01024,Auto Parts & Equipment,Equity
538520,SBL,SHIVAMSHREE BUSINESSES LTD,Suspended,XT,1,INE857P01021,Packaged Foods,Equity
531722,SHIVANA,SHIVANI VANASPATI LTD,Delisted,P ,10,NA          ,Edible Oils,Equity
539593,SHIVA,SHIVANSH FINSERVE LTD,Active,X ,10,INE728Q01014,Other Financial Services,Equity
532013,SHIVGAR,SHIVGARH RESORTS LTD,Delisted,XD,10,INE780A01019,Hotels,Equity
539683,SHIVKAMAL,SHIVKAMAL IMPEX LTD,Active,XT,10,INE429R01017,Finance (including NBFCs),Equity
539833,SICLTD,SHIV OM INVESMENT & CONSULTANCY LTD,Active,X ,10,INE074G01014,Finance (including NBFCs),Equity
512028,SHOTI,SHONKH TECHNOLOGIES INTERNATIONAL LTD,Delisted,Z ,10,INE735B01011,IT Consulting & Software,Equity
532638,SHOPERSTOP,SHOPPERS STOP LTD,Active,A ,5,INE498B01024,Department Stores,Equity
506900,SHACIDS,SHREE ACIDS & CHEMICALS LTD,Delisted,XD,10,INE142C01018,Fertilizers,Equity
538795,SAPPL,SHREE AJIT PULP AND PAPER LTD,Active,X ,10,INE185C01017,Paper & Paper Products,Equity
516028,SHREAMBP,SHREE AMBESHWAR PAPER MILLS LTD,Delisted,XD,10,INE616D01019,Paper & Paper Products,Equity
532793,SHREEASHTA,SHREE ASHTAVINAYAK CINE VISION LTD,Delisted,XT,1,INE538H01024,Movies & Entertainment,Equity
521131,SBFL,SHREE BHAVYA FABRICS LTD,Active,X ,10,INE363D01018,Textiles,Equity
502563,SHBHAWPA,SHREE BHAWANI PAPER MILLS LTD,Active,Z ,10,INE688C01010,Paper & Paper Products,Equity
500387,SHREECEM,SHREE CEMENT LTD,Active,A ,10,INE070A01015,Cement & Cement Products,Equity
502180,SHREDIGCEM,SHREE DIGVIJAY CEMENT CO. LTD,Active,B ,10,INE232A01011,Cement & Cement Products,Equity
539470,SHREEGANES,SHREE GANESH BIOTECH (INDIA) LTD,Active,X ,10,INE051N01018,Biotechnology,Equity
530797,SHGANEL,SHREE GANESH ELASTOPLAST LTD,Active,XT,10,INE400N01017,CommTrading  & Distribution,Equity
532643,SGFL,SHREE GANESH FORGINGS LTD,Suspended,Z ,10,INE883G01018,Other Industrial Products,Equity
533180,SGJHL,SHREE GANESH JEWELLERY HOUSE (I) LTD,Delisted,Z ,10,INE553K01019,Other Apparels & Accessories,Equity
530653,SHGANES,SHREE GANESH KNIT (INDIA) LTD,Delisted,P ,10,NA          ,Textiles,Equity
540737,SGRL,SHREE GANESH REMEDIES LTD,Active,M ,10,INE414Y01015,Pharmaceuticals,Equity
512463,SHRGLTR,SHREE GLOBAL TRADEFIN LTD,Active,X ,1,INE080I01025,Finance (including NBFCs),Equity
537709,HANSUGAR,SHREE HANUMAN SUGAR & INDUSTRIES LTD,Suspended,Z ,10,INE101H01013,Sugar,Equity
524336,SHHARICH,SHREE HARI CHEMICALS EXPORT LTD,Active,XT,10,INE065E01017,Commodity Chemicals,Equity
516040,SHREEIN,SHREE INDUSTRIES LTD,Delisted,P ,10,NA          ,Paper & Paper Products,Equity
531019,SHJAGDM,SHREE JAGDAMBE PAPER MILLS LTD,Delisted,P ,10,INE198F01013,Paper & Paper Products,Equity
516106,SHKARTP,SHREE KARTHIK PAPERS LTD,Active,XT,5,INE538D01015,Paper & Paper Products,Equity
542146,SKIFL,SHREE KRISHNA INFRASTRUCTURE LTD,Active,M ,10,INE951Z01013,Realty,Equity
500388,SKPMIL,SHREE KRISHNA PAPER MILLS & INDUSTRIES LTD,Active,XT,10,INE970C01012,Paper & Paper Products,Equity
503863,SHRMFGC,SHREE MANUFACTURING COLTD,Active,XT,10,INE632A01012,Textiles,Equity
531962,SHREMETAL,SHREE METALLOYS LTD,Active,XT,10,INE914B01012,Finance (including NBFCs),Equity
531487,SNEEL,SHREE NEELACHAL LABORATORIES LTD,Delisted,Z ,10,INE694B01010,Pharmaceuticals,Equity
540253,SNTCL,SHREE NIDHI TRADING CO LTD,Active,XT,10,INE066E01015,Other Financial Services,Equity
506180,SRIOMTR,SHREE OM TRADES LTD,Active,XT,10,INE668L01013,CommTrading  & Distribution,Equity
527005,SHREEPAC,SHREE PACETRONIX LTD,Active,X ,10,INE847D01010,Healthcare Supplies,Equity
513733,SHPOMMT,SHREE POMANI METALS & ALLOYS LTD,Delisted,P ,10,NA          ,Aluminium,Equity
533110,SPSL,SHREE PRECOATED STEELS LTD,Active,X ,10,INE318K01025,Iron & Steel Products,Equity
539334,SHREEPUSHK,SHREE PUSHKAR CHEMICALS & FERTILIZERS LTD,Active,B ,10,INE712K01011,Specialty Chemicals,Equity
503837,SHRAJSYNQ,SHREE RAJASTHAN SYNTEX LTD,Suspended,XT,10,INE796C01011,Textiles,Equity
516086,SRPML,SHREE RAJESHWARANAND PAPER MILLS LTD,Active,XT,10,INE617D01017,Paper & Paper Products,Equity
